gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1321509671					2021-10-15 15:55:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3be77c0d6-95bd-460a-9b5a-be2a3f0c841e	USNM 87297		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-224, 1 Block, Sacrificied 10 Mar 1982, Four Weeks Exposure, Zooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321498785					2017-03-29 12:55:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3bdfbf939-1f78-44cd-ad6f-f57102637d24	USNM 80424				1														Dry																																								North Atlantic Ocean, United States, New Jersey	North Atlantic Ocean	North Atlantic Ocean			United States		New Jersey			Cape May																																																																				Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321496147					2021-10-28 17:52:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3bddefc83-f601-461e-a103-25416118a2b3	USNM 87311		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-256, 4 Blocks, Sacrificied 24 Mar 1982, Six Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321492449					2021-07-19 12:55:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3bdb57305-2ee3-4425-b40e-05732fc41e99	USNM 87310		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-255, 1 Block, Sacrificied 24 Mar 1982, Six Weeks Exposure, Zooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321479303					2017-03-29 13:02:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3bd20ea8e-9c89-4cd9-a5d4-49eeb0e7a7a1	USNM 89299		National Marine Fisheries Service		2														Alcohol (Ethanol); Dry																							1963-04-30		120	120	1963	4	30	30/04/1963 11:00								1007		North Atlantic Ocean, United States	North Atlantic Ocean	North Atlantic Ocean			United States											37.0	37.0						41.45	-70.7						41 27 N	70 42 W	Degrees Minutes Seconds							not verified																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321435838					2021-10-15 15:25:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3bb36a2f7-55da-4c91-b885-81f79d8814bf	USNM 87344		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-344, 2 Blocks, Sacrificied 07 Apr 1982, Eight Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321429142					2021-09-29 08:29:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3baeb2f94-e861-4301-96c5-44bd1a80d56f	USNM 87247		E. Peters & H. Mccarty		1														Alcohol (Ethanol); DRY; Slide								82-108, Sacrificied 10 Feb 1982, Pre-Exposure, Zooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321427486					2018-02-15 12:42:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3bad89b95-7df7-47bd-b097-a6144e4563d3	USNM 81928		United States Fish Commission		3														Dry																						USFC/FCFH842	1880-08-31		244	244	1880	8	31									842		North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, off Goat Island Light						15.0	15.0																																															Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321393637					2021-10-15 15:53:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b95c0844-6ab4-4250-b6b4-e172226effcf	USNM 87285		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								92-206, 2 Blocks, Sacrificied 24 Feb 1982, Two Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321368113					2021-07-19 12:22:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b83e3fc5-4a50-41db-aa15-12e868e4c0fb	USNM 87272		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-193, 1 Block, Sacrificied 24 Feb 1982, Two Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321355555					2017-03-29 12:58:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b7b04851-15eb-41c1-b94b-9134abefe971	USNM 79709		National Marine Fisheries Service		3														Dry																							1964-06-04		156	156	1964	6	4	04 JUN 1964								1624		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			Off Vero Beach						56.0	56.0						27.5	-80.025								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321350822					2017-03-29 12:59:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b77b70c0-d19b-4a5a-91d5-5df73fcde214	USNM 80414		National Marine Fisheries Service		1														Dry																							1964-06-11		163	163	1964	6	11	11 JUN 1964								1686		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			Blake Plateau, Off Saint Augustine						36.0	36.0						30.0	-80.7583								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321327771					2017-03-29 12:55:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b674c4a3-fd37-4660-b5ec-7a754b763d10	USNM 79716		M. Rathbun		1														Dry																							1911-09-03		246	246	1911	9	3											North Atlantic Ocean, United States, Massachusetts	North Atlantic Ocean	North Atlantic Ocean			United States		Massachusetts			Woods Hole																																																						Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321320487					2017-03-29 12:59:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b62017d7-eadf-4329-8d12-f80b615ff42c	USNM 79700		National Marine Fisheries Service		1														Dry																							1964-06-11		163	163	1964	6	11	11 JUN 1964								1684		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			Off Jacksonville						35.0	35.0						30.33	-80.7367								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321306107					2018-02-22 14:19:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b57cd602-a76f-43d2-b593-6e73bbf1845c	USNM 7302		United States Fish Commission		20														Dry																						USFC/FCFH1877	1894-03-28		87	87	1894	3	28									1877		North Atlantic Ocean, United States, Virginia	North Atlantic Ocean	North Atlantic Ocean			United States		Virginia			Chesapeake Bay, off Cape Henry Light						20.0	20.0																																																													Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321292506					2021-10-28 17:56:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b4e18f68-1b3f-4f7d-b21b-38d269ff07bc	USNM 87323		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-268, 3 Blocks, Sacrificied 24 Mar 1982, Six Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321249010					2021-07-19 12:28:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b2f2e244-1fdb-4f00-b5df-e019dbab9c9c	USNM 87292		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-219, 1 Block, Sacrificied 10 Mar 1982, Four Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321239363					2021-10-15 15:49:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b287e339-9bdb-4f50-966b-2cbd8afeeb2f	USNM 87277		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-198, 1 Block, Sacrificied 24 Feb 1982, Two Weeks Exposure, Zooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321207842					2021-10-28 17:44:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3b1239956-b5b7-4101-9d94-678ca1173b56	USNM 87254		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-115, 2 Blocks, Sacrificied 10 Feb 1982, Pre-Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321069852					2021-10-15 15:52:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3ab0aeb2d-af58-44d0-9a4d-8d4b0c18c2c6	USNM 87283		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-204, 2 Blocks, Sacrificied 24 Feb 1982, Two Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321064928					2019-03-11 14:31:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3aad26b19-fd91-41e3-8d3e-5b588e8b1de9	USNM 24889		United States Fish Commission		15														Dry																							1875				1875			-- --- 1875								NOT REC.		North Atlantic Ocean, United States, Massachusetts	North Atlantic Ocean	North Atlantic Ocean			United States		Massachusetts			Off Martha's Vineyard																																																																				Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321037611					2018-04-09 15:41:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3a99d32a9-8353-4dc9-86c5-41df803722a7	USNM 80343		University of Miami		2														Dry																						G1003	1968-05-21		142	142	1968	5	21									1003		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			St. Lucie Inlet, East of						46.0	48.0						27.3	-80.0333								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
