gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
2520644055																										7224e2bf-8fdb-40dd-812e-d6a6708e8724										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				7224e2bf-8fdb-40dd-812e-d6a6708e8724	31788															PRESENT																7ed5fd13-48e8-405c-be14-45c3aa7240ff			1984-05-18T00:00:00				1984	5	18																US													27.831667	-80.038333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:35.061Z			45.7	0.0				GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:35.061Z	2023-02-17T20:17:29.901Z	false										LC	
2520643972																										124423b2-1b42-45b7-9669-29425d41b48b										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				124423b2-1b42-45b7-9669-29425d41b48b	33143															PRESENT																17d925c4-e2bf-4862-b8ec-3370d78a0fc9			1984-05-18T00:00:00				1984	5	18																US													27.833333	-80.153333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:34.233Z			25.6	0.0				GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:34.233Z	2023-02-17T20:17:29.901Z	false										LC	
2520643514																										f40384ce-b11d-4b6b-b947-d63c60805312										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				f40384ce-b11d-4b6b-b947-d63c60805312	31390															PRESENT																8bc0e917-b378-4102-8bf0-94f852443b67			1983-04-24T00:00:00				1983	4	24																US													29.1725	-80.494																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:38.936Z			27.4	0.0				GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:38.936Z	2023-02-17T20:17:29.901Z	false										LC	
2520643486																										352fcb17-b47d-48bf-8f3a-e9fee39867b3										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				352fcb17-b47d-48bf-8f3a-e9fee39867b3	31389															PRESENT																66dc05b1-2145-40a5-a233-0f9bece83b50			1983-04-21T00:00:00				1983	4	21																US													27.673667	-80.027333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:36.742Z			45.7	0.0				GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:36.742Z	2023-02-17T20:17:29.901Z	false										LC	
2520642712																										74d03597-1138-4ec9-96fe-3c7872dfb585										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				74d03597-1138-4ec9-96fe-3c7872dfb585	31391															PRESENT																34c86624-f027-4f0e-94ed-fa044a803598			1983-04-24T00:00:00				1983	4	24																US													29.332	-80.237333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:35.125Z			64.0	0.0				GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:35.125Z	2023-02-17T20:17:29.901Z	false										LC	
2520642445																										4db3fcc9-066f-4a80-8626-855e968c9fcb										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				4db3fcc9-066f-4a80-8626-855e968c9fcb	29927															PRESENT																12320829-77fd-4991-aef1-d85c9b6bb72d			1982-06-15T00:00:00				1982	6	15																US													29.933333	-80.608333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:34.857Z			33.8	0.0				GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:34.857Z	2023-02-17T20:17:29.901Z	false										LC	
2520635654																										56d186ea-808c-44a1-89a9-c3abf8245e09										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				56d186ea-808c-44a1-89a9-c3abf8245e09	17894															PRESENT																59e4d49e-bfce-4c52-bfe5-84c7115bb994			1977-08-18T00:00:00				1977	8	18																US													26.416667	-82.25																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:34.927Z			11.0	0.0				GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:34.927Z	2023-02-17T20:17:29.901Z	false										LC	
2520634362																										91cd9a1b-5b90-4fa3-a49c-3bd62dd05355										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				91cd9a1b-5b90-4fa3-a49c-3bd62dd05355	19863															PRESENT																5efd4faf-4f59-4844-ad65-1bd5b3cbc472			1973-01-23T00:00:00				1973	1	23																US													27.111667	-79.988333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:38.214Z			65.0	0.0				GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:38.214Z	2023-02-17T20:17:29.901Z	false										LC	
2520633731																										f3986462-4c05-4f9e-9cbc-5708c7f97fce										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				f3986462-4c05-4f9e-9cbc-5708c7f97fce	72892															PRESENT																f501aace-1921-4e8e-a8e0-17037a841903			1972-09-22T00:00:00				1972	9	22												NORTH_AMERICA				US													30.366666	-87.166666																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:37.536Z			2.4	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:37.536Z	2023-02-17T20:17:29.901Z	false		USA	United States	USA.10_1	Florida	USA.10.57_1	Santa Rosa			LC	
2520633238																										0f1e5a8d-5e76-4017-b668-50851f6e8e8f										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				0f1e5a8d-5e76-4017-b668-50851f6e8e8f	19865															PRESENT																c8755c40-2c2e-435f-b374-9760d9a4a77c			1973-05-07T00:00:00				1973	5	7																US													28.541667	-80.171667																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:34.110Z			40.0	0.0				GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:34.110Z	2023-02-17T20:17:29.901Z	false										LC	
2520633196																										54312321-dd8c-4b21-84bd-d5ca9510c04f										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				54312321-dd8c-4b21-84bd-d5ca9510c04f	19868															PRESENT																7d01ad71-b6b0-4478-9254-2f581ff92f2b			1973-06-01T00:00:00				1973	6	1																US													28.541667	-80.171667																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:34.905Z			40.0	0.0				GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:34.905Z	2023-02-17T20:17:29.901Z	false										LC	
2520632669																										f1bf5961-69fd-4c11-8306-efd33c892868										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				f1bf5961-69fd-4c11-8306-efd33c892868	10028															PRESENT																2701d327-b580-4fa4-9ad6-54cdc9c924fe			1971-11-14T00:00:00				1971	11	14												NORTH_AMERICA				US													27.368883	-80.218333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:37.393Z			10.9	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:37.393Z	2023-02-17T20:17:29.901Z	false										LC	
2520631877																										c99ddd7a-aa2b-45ca-80a8-1fa303d3d327										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				c99ddd7a-aa2b-45ca-80a8-1fa303d3d327	19870															PRESENT																c20dd56c-8370-4648-b1f0-8ce63facc80f			1973-08-13T00:00:00				1973	8	13																US													28.541667	-80.171667																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:38.727Z			40.0	0.0				GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:38.727Z	2023-02-17T20:17:29.901Z	false										LC	
2520631743																										77dfeabf-7bb0-444f-8b15-667dbbbc17a0										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				77dfeabf-7bb0-444f-8b15-667dbbbc17a0	15325															PRESENT																cd81c6db-b1d9-414e-a153-e6731e40042e			1971-11-14T00:00:00				1971	11	14												NORTH_AMERICA				US													27.368883	-80.218333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:35.102Z			10.9	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:35.102Z	2023-02-17T20:17:29.901Z	false										LC	
2520629272																										f5002481-1dc3-4a78-b9d0-bf185884afe7										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				f5002481-1dc3-4a78-b9d0-bf185884afe7	15327															PRESENT																bceb8813-d0cc-4a80-899b-5f75d873ff0f			1972-05-09T00:00:00				1972	5	9												NORTH_AMERICA				US													27.356383	-80.223333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:36.040Z			11.8	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:36.040Z	2023-02-17T20:17:29.901Z	false										LC	
2520629098																										e26803fb-44d9-41cf-8410-aee5ae70a367										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				e26803fb-44d9-41cf-8410-aee5ae70a367	15326															PRESENT																befdd2ac-656d-49df-9886-f857acccc1f0			1972-03-14T00:00:00				1972	3	14												NORTH_AMERICA				US													27.34	-80.217783																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:36Z			10.3	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:36Z	2023-02-17T20:17:29.901Z	false										LC	
2520628217																										20f5b328-4682-45e9-a350-88fb8dbb7701										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				20f5b328-4682-45e9-a350-88fb8dbb7701	15329															PRESENT																8c421247-3ddb-4a2f-ae7c-94c963c9ec1f			1973-09-17T00:00:00				1973	9	17												NORTH_AMERICA				US													27.356383	-80.223333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:34.417Z			10.6	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:34.417Z	2023-02-17T20:17:29.901Z	false										LC	
2520627845																										fd6f86d9-81fc-4e2b-9535-ae9c91c8960b										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				fd6f86d9-81fc-4e2b-9535-ae9c91c8960b	15323															PRESENT																3d951c62-ae0a-45b4-b73a-ac312bf2ac32			1973-09-17T00:00:00				1973	9	17												NORTH_AMERICA				US													27.356383	-80.223333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:38.812Z			10.3	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:38.812Z	2023-02-17T20:17:29.901Z	false										LC	
2520625069																										dbca113e-bbd7-44be-855d-d68bb2c2157c										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				dbca113e-bbd7-44be-855d-d68bb2c2157c	66626															PRESENT																89c05068-a15d-4d23-8255-8894e0f9d3eb			1965-08-06T00:00:00				1965	8	6												NORTH_AMERICA				US													26.4	-82.1																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:35.539Z			6.0	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:35.539Z	2023-02-17T20:17:29.901Z	false										LC	
2520609214																										2efd15bf-ac3b-4335-bae0-0086310f5b47										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				2efd15bf-ac3b-4335-bae0-0086310f5b47	23733															PRESENT																c9abc087-0c4f-4ce6-a070-03341177f87d			1979-01-01T00:00:00				1979														NORTH_AMERICA				US													41.483333	-71.383333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:34.465Z			18.2	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:34.465Z	2023-02-17T20:17:29.901Z	false		USA	United States	USA.40_1	Rhode Island	USA.40.3_1	Newport			LC	
2520609111																										e56ad3f2-a572-4ffc-b4a6-590cced2d0c5										CC0_1_0																					56bf7b66-ed07-4b91-9f0d-1f00de11fab8			FSBC I			PRESERVED_SPECIMEN				e56ad3f2-a572-4ffc-b4a6-590cced2d0c5	23731															PRESENT																18bfdb91-040e-44f6-96f8-8f472bc4dc43			1979-01-01T00:00:00				1979														NORTH_AMERICA				US													41.483333	-71.383333																																											urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			a0a4d131-f53f-43b2-a1ba-254473b8a006	US	2023-02-17T20:22:37.363Z			4.5	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-02-17T20:22:37.363Z	2023-02-17T20:17:29.901Z	false		USA	United States	USA.40_1	Rhode Island	USA.40.3_1	Newport			LC	
